FundManagerID,Funmager,DegreeID,Degree,UniversityID,University,Major,MajorChara
3E+19,付勇,1,博士研究生,10143850,北京大学,金融学,5
30383045,林森,2,硕士研究生,,N/A,工商管理,3
30383046,林睿,3,本科,10228729,北京师范大学,电子,7
30383022,朱轶伦,2,硕士研究生,10389141,英国格拉斯哥大学,金融学,5
30383020,朱晓明,2,硕士研究生,10226507,上海交通大学,N/A,
30403844,刘重杰,3,本科,,N/A,N/A,
30395958,HAN YILING,2,硕士研究生,,N/A,计算机学,1
30405148,茅勇峰,2,硕士研究生,10143735,南开大学,金融学,5
30408409,李超明,2,硕士研究生,10229546,中山大学,工学,1
30409150,潘中宁,2,硕士研究生,,N/A,经济学,5
30409447,任慧峰,1,博士研究生,10143851,清华大学,化学,1
3E+19,黄成扬,2,硕士研究生,10143850,北京大学,金融学,5
30409532,刘笑明,3,本科,10143850,北京大学,化学,1
3E+19,陆莹,3,本科,10226507,上海交通大学,管理学,6
3E+19,左金保,2,硕士研究生,10143869,武汉大学,金融工程,5
3E+19,刘波,2,硕士研究生,10143861,上海财经大学,国防经济,5
3E+19,朱君荣,2,硕士研究生,10143850,北京大学,世界经济,5
3E+19,毛楠,2,硕士研究生,10226518,上海对外贸易学院,金融学,5
3E+19,张洪建,1,博士研究生,10143851,清华大学,物理学,1
3E+19,温胜普,2,硕士研究生,,N/A,经济学,5
3E+19,张小仁,2,硕士研究生,10229546,中山大学,经济学,5
3E+19,姚航,2,硕士研究生,10123973,中国人民大学,工商管理,3
3E+19,孙蓓琳,2,硕士研究生,10229546,中山大学,经济学,5
3E+19,陈会荣,3,本科,10229548,中央财经大学,经济学,5
3E+19,刘安田,2,硕士研究生,,N/A,金融学,5
3E+19,杜海涛,2,硕士研究生,10149414,复旦大学,工商管理,3
30389114,吴刚,2,硕士研究生,10228796,大连理工大学,管理科学与工程,6
30382644,张勇,2,硕士研究生,,N/A,管理科学与工程学,6
30394835,赵凤飞,3,本科,10143735,南开大学,软件工程,1
30394835,赵凤飞,3,本科,10143851,清华大学,计算机科学与技术,1
30392327,夏妍妍,2,硕士研究生,10226507,上海交通大学,经济学,5
3E+19,栾绍菲,2,硕士研究生,10385922,澳大利亚悉尼大学,金融与经济学,5
3E+19,林忠晶,1,博士研究生,,N/A,经济学,5
3E+19,府春江,2,硕士研究生,10143861,上海财经大学,经济学,5
3E+19,王磊,2,硕士研究生,10229015,吉林大学,经济学,5
30409570,何昕,3,本科,10229339,四川大学,经济学,5
3E+19,于启明,3,本科,10143878,厦门大学,经济学,5
3E+19,于启明,2,硕士研究生,10143861,上海财经大学,经济学,5
3E+19,朱晓栋,2,硕士研究生,10226888,对外经济贸易大学,经济学,5
3E+19,李飞,2,硕士研究生,10391022,西蒙弗雷泽大学,经济学,5
3E+19,李飞,1,博士研究生,,N/A,N/A,
3E+19,余述胜,1,博士研究生,,N/A,金融学,5
3E+19,毛矛,2,硕士研究生,10241663,杜伦大学,金融学,5
3E+19,江明波,2,硕士研究生,10149414,复旦大学,理学,1
3E+19,胡文彪,2,硕士研究生,10143851,清华大学,理学,1
3E+19,徐雄晖,2,硕士研究生,10143850,北京大学,经济学,5
3E+19,徐雄晖,3,本科,10123973,中国人民大学,经济学,5
3E+19,宋向宇,2,硕士研究生,,N/A,经济学,5
3E+19,王俊,2,硕士研究生,10226507,上海交通大学,N/A,
3E+19,刘阳,2,硕士研究生,,N/A,N/A,
30383005,朱朝华,2,硕士研究生,10395242,法国高等商业管理学院,工商管理,3
3E+19,庞飒,2,硕士研究生,10229494,浙江大学,理学,1
3E+19,张岗,1,博士研究生,10229429,西北大学,经济学,5
3E+19,王然,2,硕士研究生,10224607,北京交通大学,产业经济学,5
3E+19,呼振翼,2,硕士研究生,10226888,对外经济贸易大学,金融学,5
3E+19,邱义鹏,2,硕士研究生,10143851,清华大学,材料科学与工程,1
3E+19,张玉坤,2,硕士研究生,10143851,清华大学,化学工程与技术,1
3E+19,李瑞,2,硕士研究生,10123973,中国人民大学,金融学,5
3E+19,黄强,2,硕士研究生,,N/A,经济学,5
3E+19,张凯瑜,2,硕士研究生,,N/A,N/A,
3E+19,徐涛国,2,硕士研究生,10143953,华中科技大学,财务金融,5
3E+19,徐涛国,3,本科,10143953,华中科技大学,计算机科学与技术,1
3E+19,李振兴,2,硕士研究生,10143869,武汉大学,金融学,5
3E+19,李振兴,3,本科,10143869,武汉大学,工商管理,3
3E+19,王文祥,2,硕士研究生,10143851,清华大学,机械工程,1
3E+19,王文祥,3,本科,10226763,合肥工业大学,材料科学与工程,1
3E+19,雷宇,2,硕士研究生,,N/A,经济学,5
3E+19,乔哲,2,硕士研究生,,N/A,工商管理,3
30390543,陈龙,2,硕士研究生,10149414,复旦大学,经济学,5
30390543,陈龙,2,硕士研究生,10233376,美国加州大学洛杉矶分校,金融工程,5
30396181,周书,2,硕士研究生,,N/A,N/A,
30382312,王军辉,2,硕士研究生,,N/A,N/A,
30382379,张炜,2,硕士研究生,,N/A,N/A,
30382543,周建新,2,硕士研究生,,N/A,N/A,
30382598,应晓立,3,本科,,N/A,N/A,
30415085,赵云煜,2,硕士研究生,,N/A,N/A,
3E+19,方旻,2,硕士研究生,,N/A,N/A,
3E+19,牛志冬,2,硕士研究生,,N/A,N/A,
3E+19,刘魁,1,博士研究生,,N/A,N/A,
3E+19,李文君,3,本科,10229377,天津财经大学,"计算机科学与技术,金融学",5
3E+19,李文君,2,硕士研究生,10123973,中国人民大学,金融学,5
3E+19,蔡耀华,3,本科,,N/A,N/A,
3E+19,林庆,1,博士研究生,,N/A,N/A,
3E+19,刘晨,3,本科,10389067,英国布里斯托尔大学,电子与通信工程,7
3E+19,刘晨,2,硕士研究生,10389011,英国巴斯大学,管理与金融,5
3E+19,尚鹏岳,2,硕士研究生,10229494,浙江大学,金融数学,5
3E+19,周薇,2,硕士研究生,10143850,北京大学,金融学,5
3E+19,周薇,1,博士研究生,104432,中国人民银行研究生部,金融学,5
3E+19,邓欣雨,2,硕士研究生,,N/A,N/A,
3E+19,王曦,2,硕士研究生,,N/A,N/A,
3E+19,沙炜,2,硕士研究生,10229531,中国科学院,N/A,
3E+19,饶刚,2,硕士研究生,10149414,复旦大学,数理统计学,1
30381808,吴德瑄,2,硕士研究生,,N/A,N/A,
3E+19,鄢耀,2,硕士研究生,,N/A,N/A,
3E+19,徐九龙,2,硕士研究生,10229546,中山大学,理学,1
3E+19,徐九龙,3,本科,10229079,兰州大学,理学,1
3E+19,杨建华,3,本科,10143850,北京大学,理学,1
3E+19,杨建华,2,硕士研究生,10143850,北京大学,经济学,5
3E+19,赵云阳,2,硕士研究生,,N/A,N/A,
3E+19,林景艺,2,硕士研究生,10143850,北京大学,N/A,
30410567,罗军妮,2,硕士研究生,10143735,南开大学,金融学,5
3E+19,朱义,2,硕士研究生,,N/A,N/A,
3E+19,段鹏程,2,硕士研究生,10143878,厦门大学,生物学,7
3E+19,刘志刚,1,博士研究生,10229015,吉林大学,数量经济学,5
3E+19,任凭,2,硕士研究生,,N/A,法学,7
3E+19,张竞,2,硕士研究生,,N/A,金融学,5
3E+19,陈一峰,2,硕士研究生,,N/A,经济学,5
3E+19,蓝雁书,2,硕士研究生,,N/A,理学,1
3E+19,汪建,2,硕士研究生,,N/A,经济学,5
3E+19,陈振宇,2,硕士研究生,,N/A,经济学,5
3E+19,张啸伟,2,硕士研究生,,N/A,N/A,
3E+19,邓晓峰,3,本科,10143869,武汉大学,电子学与信息系统,7
3E+19,邓晓峰,2,硕士研究生,10143851,清华大学,工商管理,3
3E+19,周鑫怿,3,本科,,N/A,N/A,
3E+19,张楷浠,2,硕士研究生,10143869,武汉大学,金融学,5
3E+19,朱少醒,1,博士研究生,,N/A,管理学,6
3E+19,杨嘉文,2,硕士研究生,,N/A,管理学,6
3E+19,杨思亮,2,硕士研究生,10229548,中央财经大学,国际金融,5
3E+19,张文平,2,硕士研究生,10226737,南京大学,管理学,6
3E+19,刘泽兵,2,硕士研究生,10143735,南开大学,管理学,6
3E+19,刘波,3,本科,10143851,清华大学,工程物理,1
3E+19,王雪峰,2,硕士研究生,,N/A,N/A,
3E+19,姜文涛,2,硕士研究生,104432,中国人民银行研究生部,经济学,5
3E+19,胡俊敏,3,本科,10144025,中国科学技术大学,N/A,
3E+19,胡俊敏,1,博士研究生,10108701,哈佛大学,N/A,
3E+19,何肖颉,2,硕士研究生,10143733,财政部财政科研所研究生部,经济学,5
30410760,楼慧源,2,硕士研究生,10149414,复旦大学,金融学,5
30390609,郎琳,2,硕士研究生,10454258,弗罗兹瓦夫经济大学,金融与会计,5
3E+19,关家雄,2,硕士研究生,10143878,厦门大学,金融数学,5
30407242,于文婷,2,硕士研究生,10226507,上海交通大学,工商管理,3
30412938,王彦杰,3,本科,10229372,台湾中山大学,企业管理,3
30412938,王彦杰,2,硕士研究生,10229367,淡江大学,财务金融,5
30412939,王建钦,2,硕士研究生,10454446,美国弗吉尼亚州州立欧道明大学,企业管理,3
30412981,王海燕,2,硕士研究生,,N/A,工商管理,3
30412983,张佳蕾,2,硕士研究生,,N/A,理学,1
30413009,于洪洋,2,硕士研究生,,N/A,工商管理,3
30425495,黄晓婷,2,硕士研究生,,N/A,N/A,
30427707,李晓易,2,硕士研究生,,N/A,N/A,
30428257,徐磊,2,硕士研究生,,N/A,经济学,5
30428699,郭振宇,2,硕士研究生,,N/A,N/A,
3E+19,陈良栋,3,本科,10143851,清华大学,经济学,5
3E+19,陈良栋,3,本科,10143851,清华大学,微电子学,1
3E+19,宋炳珅,2,硕士研究生,,N/A,N/A,
3E+19,杜晓海,2,硕士研究生,,N/A,N/A,
3E+19,袁宜,1,博士研究生,,N/A,N/A,
3E+19,方维玲,3,本科,10229478,云南大学,计算数学,1
3E+19,方维玲,2,硕士研究生,10229478,云南大学,计算数学,1
3E+19,方维玲,2,硕士研究生,10143733,财政部科研所,财政金融,5
3E+19,王颀亮,2,硕士研究生,,N/A,N/A,
3E+19,张璐,2,硕士研究生,10143850,北京大学,经济学,5
3E+19,马文祥,2,硕士研究生,10143851,清华大学,经济学,5
3E+19,陈洪,2,硕士研究生,,N/A,N/A,
3E+19,王立立,2,硕士研究生,10149414,复旦大学,世界经济,5
3E+19,于江勇,2,硕士研究生,,N/A,N/A,
3E+19,吴广利,3,本科,10226507,上海交通大学,工学,1
3E+19,吴广利,2,硕士研究生,10143850,北京大学,经济学,5
3E+19,钟智伦,2,硕士研究生,,N/A,经济学,5
30395267,牟琼屿,2,硕士研究生,10123973,中国人民大学,经济学,5
30409725,王莹莹,2,硕士研究生,10385578,英国埃克斯特大学,营销与金融服务,5
30381773,王浩,2,硕士研究生,10229548,中央财经大学,证券投资,5
3E+19,徐幼华,2,硕士研究生,,N/A,N/A,
3E+19,王保合,1,博士研究生,,N/A,N/A,
3E+19,赵涛,1,博士研究生,,N/A,N/A,
3E+19,魏桢,3,本科,10229015,吉林大学,财政学,5
3E+19,陈雷,2,硕士研究生,,N/A,N/A,
3E+19,陈凯杨,2,硕士研究生,10143850,北京大学,金融学,5
3E+19,陈凯杨,3,本科,10149414,复旦大学,经济学,5
3E+19,黄诺楠,1,博士研究生,10143851,清华大学,应用经济学,5
3E+19,王琼,2,硕士研究生,,N/A,工学,1
3E+19,高峰,2,硕士研究生,10143850,北京大学,经济学,5
3E+19,彭敢,2,硕士研究生,,N/A,金融学,5
3E+19,盖俊龙,2,硕士研究生,,N/A,经济学,5
3E+19,曹冠业,3,本科,10226507,上海交通大学,材料科学,1
3E+19,曹冠业,3,本科,10226507,上海交通大学,技术经济,5
3E+19,曹冠业,2,硕士研究生,10449761,法国马赛经济科技法律大学,工商管理,3
3E+19,曹冠业,2,硕士研究生,10449761,法国马赛经济科技法律大学,法学,7
3E+19,曹丽娟,1,博士研究生,10144042,新加坡国立大学,N/A,
30413418,熊侃,2,硕士研究生,,N/A,N/A,
3E+19,赵宏宇,1,博士研究生,10229339,四川大学,管理学,6
3E+19,陈桂都,3,本科,,N/A,N/A,
3E+19,张丽洁,2,硕士研究生,,N/A,经济学,5
3E+19,陈晓翔,2,硕士研究生,,N/A,产业经济学,5
3E+19,韩贤旺,1,博士研究生,10149414,复旦大学,经济学,5
3E+19,齐东超,2,硕士研究生,10143851,清华大学,工学,1
3E+19,何仁科,2,硕士研究生,10143953,华中科技大学,数量经济学,5
3E+19,王珏池,2,硕士研究生,10241637,澳门科技大学,管理学,6
3E+19,赵栩,2,硕士研究生,,N/A,N/A,
3E+19,万琼,2,硕士研究生,,N/A,N/A,
3E+19,张锦灿,2,硕士研究生,10143850,北京大学,金融学,5
3E+19,贾志敏,2,硕士研究生,10143850,北京大学,经济学,5
3E+19,贾志敏,2,硕士研究生,10143850,北京大学,金融学,5
3E+19,李军,2,硕士研究生,,N/A,N/A,
3E+19,章椹元,3,本科,10149414,复旦大学,理学,1
3E+19,章椹元,2,硕士研究生,10143850,北京大学,金融学,5
3E+19,郑迎迎,2,硕士研究生,10123973,中国人民大学,金融学,5
3E+19,张勇,3,本科,10226738,南京审计学院,金融学,5
3E+19,张勇,2,硕士研究生,10149380,中南财经政法大学,国民经济学,5
3E+19,杨通,3,本科,10123973,中国人民大学,国民经济管理,6
3E+19,杨通,2,硕士研究生,10123973,中国人民大学,金融工程,5
3E+19,王燕,2,硕士研究生,10143850,北京大学,经济学,5
3E+19,刘建伟,3,本科,10143850,北京大学,文学,7
3E+19,刘建伟,2,硕士研究生,10143850,北京大学,文学,7
3E+19,刘建伟,2,硕士研究生,10228777,宾西法尼亚大学,工商管理,3
3E+19,赵恒毅,2,硕士研究生,,N/A,金融学,5
3E+19,邹卉,2,硕士研究生,,N/A,金融学,5
3E+19,戴益强,2,硕士研究生,,N/A,N/A,
3E+19,汪鸣,2,硕士研究生,,N/A,N/A,
3E+19,李晓铭,2,硕士研究生,,N/A,N/A,
3E+19,肖志刚,2,硕士研究生,,N/A,经济学,5
3E+19,邹振松,2,硕士研究生,,N/A,N/A,
3E+19,李笑薇,1,博士研究生,108038,斯坦福大学,N/A,
3E+19,李笑薇,2,硕士研究生,10108599,普林斯顿大学,N/A,
3E+19,李笑薇,3,本科,10143850,北京大学,N/A,
3E+19,贺轶,3,本科,10128393,西南财经大学,经济学,5
3E+19,贺轶,2,硕士研究生,10385855,澳大利亚昆士兰大学,应用金融学,5
3E+19,张剑峰,2,硕士研究生,,N/A,N/A,
3E+19,张鹏程,2,硕士研究生,10143851,清华大学,统计,1
3E+19,张鹏程,3,本科,10143850,北京大学,理学,1
3E+19,曲丽,2,硕士研究生,,N/A,N/A,
3E+19,蔡滨,2,硕士研究生,,N/A,N/A,
3E+19,皮敏,3,本科,10144025,中国科学技术大学,数学,1
3E+19,皮敏,3,本科,10144025,中国科学技术大学,管理科学,6
3E+19,皮敏,2,硕士研究生,10144025,中国科学技术大学,金融学,5
3E+19,章强,2,硕士研究生,,N/A,N/A,
3E+19,张溪冈,2,硕士研究生,,N/A,N/A,
3E+19,曾升,2,硕士研究生,,N/A,N/A,
3E+19,桂征辉,3,本科,10143850,北京大学,应用数学,1
3E+19,桂征辉,2,硕士研究生,10143850,北京大学,计算机,1
3E+19,杜洋,2,硕士研究生,,N/A,N/A,
3E+19,牟永宁,2,硕士研究生,,N/A,N/A,
3E+19,王朔,2,硕士研究生,,N/A,N/A,
3E+19,曾鹏,2,硕士研究生,,N/A,N/A,
3E+19,陈小鹭,2,硕士研究生,,N/A,N/A,
3E+19,林梦,2,硕士研究生,,N/A,N/A,
3E+19,王红欣,1,博士研究生,,N/A,国际金融,5
3E+19,王君正,2,硕士研究生,,N/A,N/A,
3E+19,唐建卓,2,硕士研究生,,N/A,理学,1
3E+19,刘柯,2,硕士研究生,,N/A,N/A,
3E+19,何凯,2,硕士研究生,,N/A,N/A,
3E+19,杨柯,2,硕士研究生,,N/A,N/A,
3E+19,黄春雨,1,博士研究生,,N/A,N/A,
3E+19,袁芳,2,硕士研究生,,N/A,N/A,
3E+19,谭志强,2,硕士研究生,10149414,复旦大学,金融学,5
3E+19,高宏华,2,硕士研究生,10454631,法国格勒诺布尔大学,工商管理,3
3E+19,钱钧,2,硕士研究生,10226737,南京大学,工商管理,3
3E+19,陆欣,2,硕士研究生,10149414,复旦大学,数量经济学,5
3E+19,周睿,2,硕士研究生,10226507,上海交通大学,工商管理,3
3E+19,李阳,3,本科,10226523,上海应用技术学院,金融学,5
3E+19,王健,2,硕士研究生,10229494,浙江大学,生物物理学,7
3E+19,徐寅喆,3,本科,10149414,复旦大学,法学,7
3E+19,汪光成,1,博士研究生,,N/A,管理学,6
3E+19,于华,3,本科,10149414,复旦大学,管理学会计,4
3E+19,于华,3,本科,10385759,麦考瑞大学,商学会计,4
3E+19,于华,2,硕士研究生,10385759,麦考瑞大学,会计,4
3E+19,胡昕炜,2,硕士研究生,10143851,清华大学,工学,1
3E+19,韩爱丽,2,硕士研究生,10149414,复旦大学,经济学,5
3E+19,于鑫,2,硕士研究生,10143851,清华大学,MBA/EMBA,2
3E+19,胡志宝,2,硕士研究生,10226737,南京大学,国际贸易,5
3E+19,张晖,2,硕士研究生,10143861,上海财经大学,经济学,5
3E+19,陆文磊,2,硕士研究生,10224613,上海华东师范大学,金融学,5
3E+19,陆文磊,1,博士研究生,10224613,上海华东师范大学,金融学,5
3E+19,季雷,3,本科,10149414,复旦大学,物理学,1
3E+19,季雷,2,硕士研究生,10226510,同济大学,工商管理,3
3E+19,罗薇,3,本科,10143850,北京大学,理学,1
3E+19,罗薇,2,硕士研究生,10241632,澳大利亚新南威尔士大学,金融会计,5
3E+19,朱晓亮,2,硕士研究生,10143861,上海财经大学,金融学,5
3E+19,王筱苓,2,硕士研究生,10143851,清华大学,工商管理,3
3E+19,兰乔,2,硕士研究生,10143851,清华大学,N/A,
3E+19,叶松,2,硕士研究生,10149380,中南财经政法大学,投资学,5
3E+19,杨明,2,硕士研究生,10229548,中央财经大学,N/A,
3E+19,陆秋渊,2,硕士研究生,10149414,复旦大学,经济学,5
3E+19,于进杰,2,硕士研究生,10143861,上海财经大学,金融学,5
3E+19,张峰,2,硕士研究生,,N/A,N/A,
3E+19,王海军,2,硕士研究生,,N/A,N/A,
3E+19,季雷,1,博士研究生,10454646,比立勤国立大学,工商管理,3
3E+19,陈俏宇,2,硕士研究生,,N/A,工商管理,3
3E+19,朱才敏,2,硕士研究生,,N/A,金融工程,5
3E+19,杨永光,2,硕士研究生,,N/A,N/A,
3E+19,丁俊,2,硕士研究生,,N/A,N/A,
3E+19,刘思甸,1,博士研究生,10143850,北京大学,N/A,
3E+19,宋争林,1,博士研究生,10143851,清华大学,物理化学,1
3E+19,陈静,2,硕士研究生,,N/A,N/A,
3E+19,李佳,2,硕士研究生,10143850,北京大学,N/A,
3E+19,何江旭,2,硕士研究生,,N/A,经济学,5
3E+19,倪权生,1,博士研究生,10226507,上海交通大学,金融学,5
3E+19,杨军,3,本科,10143850,北京大学,经济学,5
3E+19,郝联峰,1,博士研究生,,N/A,经济学,5
3E+19,欧阳凯,2,硕士研究生,10149414,复旦大学,经济学,5
3E+19,刘伟琳,1,博士研究生,10123973,中国人民大学,金融工程,5
3E+19,程岽,2,硕士研究生,,N/A,N/A,
3E+19,王晓冬,2,硕士研究生,,N/A,N/A,
