behavior_id,user_id,product_id,behavior_type,behavior_time,duration_seconds
B00003655,U001591,P001298,点击,2025-12-11 01:25:35.774455,371
B00003656,U004829,P001050,加购,2026-02-03 18:28:35.774455,0
B00003657,U004252,P000316,浏览,2026-02-14 01:54:35.774455,212
B00003658,U002149,P000658,浏览,2026-01-08 14:54:35.774455,348
B00003659,U000748,P000319,浏览,2025-12-17 15:41:35.774455,188
B00003660,U000500,P000553,收藏,2025-12-29 03:00:35.774455,0
B00003661,U003357,P000722,浏览,2026-02-11 22:20:35.774455,143
B00003662,U000386,P001067,加购,2026-01-18 06:54:35.774455,0
B00003663,U004234,P000736,浏览,2025-12-07 14:48:35.774455,237
B00003664,U004344,P001318,加购,2026-01-19 15:30:35.774455,0
B00003665,U001736,P001274,点击,2026-02-04 09:11:35.774455,577
B00003666,U002558,P001691,点击,2026-02-22 06:16:35.774455,412
B00003667,U004823,P001713,浏览,2026-03-01 07:13:35.774455,175
B00003668,U001179,P001336,浏览,2026-02-22 21:03:35.774455,593
B00003669,U000880,P000989,浏览,2026-01-06 21:06:35.774455,88
B00003670,U001506,P000689,浏览,2026-02-10 10:00:35.774455,554
B00003671,U001007,P000425,点击,2026-01-01 18:50:35.774455,492
B00003672,U003658,P000724,浏览,2025-12-31 16:45:35.774455,210
B00003673,U002306,P001212,点击,2026-02-08 10:36:35.774455,483
B00003674,U000273,P001919,浏览,2026-02-21 22:07:35.774455,353
B00003675,U002896,P000355,收藏,2026-02-18 18:13:35.774455,0
B00003676,U003096,P000599,收藏,2026-02-21 10:57:35.774455,0
B00003677,U002873,P000312,收藏,2025-12-25 14:41:35.774455,0
B00003678,U001607,P001740,浏览,2025-12-24 01:03:35.774455,260
B00003679,U004691,P001470,浏览,2025-12-15 16:53:35.774455,469
B00003680,U002448,P000629,点击,2026-02-22 06:56:35.774455,139
B00003681,U002852,P001763,收藏,2025-12-15 08:39:35.774455,0
B00003682,U001325,P000574,浏览,2025-12-05 14:04:35.774455,494
B00003683,U002058,P000612,点击,2026-01-31 10:08:35.774455,367
B00003684,U003903,P001706,浏览,2026-02-08 12:10:35.774455,106
B00003685,U003123,P001910,收藏,2026-01-31 18:29:35.774455,0
B00003686,U002767,P001180,浏览,2026-02-07 15:54:35.774455,226
B00003687,U002155,P001061,加购,2026-02-14 18:28:35.774455,0
B00003688,U004867,P000788,点击,2025-12-30 21:58:35.774455,84
B00003689,U001730,P000547,浏览,2026-02-20 03:20:35.774455,339
B00003690,U004586,P001462,点击,2026-02-01 18:16:35.774455,537
B00003691,U002723,P001351,浏览,2025-12-24 00:44:35.774455,393
B00003692,U004571,P000354,点击,2025-12-23 17:53:35.774455,151
B00003693,U004677,P001286,浏览,2025-12-10 00:58:35.774455,28
B00003694,U002895,P000019,收藏,2026-02-10 16:52:35.774455,0
B00003695,U003364,P001386,加购,2026-01-19 10:35:35.774455,0
B00003696,U001841,P001032,点击,2026-01-16 16:46:35.774455,488
B00003697,U001962,P001456,点击,2025-12-16 12:25:35.774455,79
B00003698,U004425,P001502,浏览,2026-01-17 02:35:35.774455,215
B00003699,U004863,P001474,加购,2026-01-15 14:45:35.774455,0
B00003700,U004602,P000784,浏览,2025-12-13 23:08:35.774455,541
B00003701,U002676,P001397,收藏,2026-02-02 19:44:35.774455,0
B00003702,U001940,P001902,浏览,2025-12-13 19:04:35.774455,590
B00003703,U004574,P001560,收藏,2026-02-26 14:13:35.774455,0
B00003704,U000014,P001945,浏览,2025-12-08 07:21:35.774455,262
B00003705,U004823,P001677,浏览,2026-02-20 15:38:35.774455,492
B00003706,U003059,P001143,浏览,2026-01-02 01:18:35.774455,482
B00003707,U000746,P000457,浏览,2026-02-04 05:19:35.774455,572
B00003708,U002011,P000926,收藏,2026-02-18 02:03:35.774455,0
B00003709,U002614,P001033,浏览,2026-01-23 18:38:35.774455,349
B00003710,U004571,P001471,加购,2025-12-11 20:24:35.774455,0
B00003711,U002947,P001192,浏览,2026-01-15 17:13:35.774455,311
B00003712,U004620,P001799,加购,2025-12-11 21:06:35.774455,0
B00003713,U003183,P001744,点击,2026-01-28 01:13:35.774455,58
B00003714,U003487,P001824,浏览,2026-02-04 03:45:35.774455,459
B00003715,U004507,P000957,浏览,2026-01-04 01:15:35.774455,271
B00003716,U004079,P001596,加购,2026-01-15 20:18:35.774455,0
B00003717,U001908,P001885,浏览,2026-01-29 07:36:35.774455,358
B00003718,U003992,P001387,浏览,2026-01-18 12:22:35.774455,257
B00003719,U001648,P001587,浏览,2025-12-23 19:47:35.774455,222
B00003720,U004777,P000552,收藏,2026-02-11 01:56:35.774455,0
B00003721,U002664,P001907,加购,2026-02-25 11:33:35.774455,0
B00003722,U001883,P000847,浏览,2026-01-09 23:21:35.774455,285
B00003723,U000329,P000267,浏览,2026-02-24 20:02:35.774455,91
B00003724,U004368,P000329,浏览,2025-12-09 12:17:35.774455,110
B00003725,U004271,P001040,加购,2026-01-10 14:37:35.774455,0
B00003726,U002206,P000281,浏览,2025-12-23 01:33:35.774455,194
B00003727,U004718,P001440,加购,2025-12-21 23:14:35.774455,0
B00003728,U001688,P001005,点击,2025-12-20 16:01:35.774455,228
B00003729,U004330,P001738,收藏,2026-01-23 08:03:35.774455,0
B00003730,U004237,P001930,加购,2026-01-01 10:47:35.774455,0
B00003731,U002167,P000478,浏览,2026-02-10 21:08:35.774455,422
B00003732,U000382,P001465,浏览,2026-03-05 18:37:35.774455,311
B00003733,U003593,P001620,浏览,2026-02-01 17:11:35.774455,421
B00003734,U001434,P001321,点击,2026-02-13 01:38:35.774455,190
B00003735,U004145,P001404,浏览,2026-02-24 02:43:35.774455,561
B00003736,U003882,P000994,加购,2025-12-12 07:32:35.774455,0
B00003737,U003442,P000065,浏览,2026-02-15 22:56:35.774455,336
B00003738,U003405,P000160,浏览,2026-02-22 18:19:35.774455,55
B00003739,U004245,P001640,浏览,2026-02-24 16:02:35.774455,389
B00003740,U002205,P001887,浏览,2026-02-02 00:11:35.774455,592
B00003741,U002200,P001200,浏览,2025-12-16 10:09:35.774455,413
B00003742,U003533,P001590,点击,2025-12-27 03:57:35.774455,472
B00003743,U004472,P001149,浏览,2026-01-06 10:36:35.774455,164
B00003744,U002730,P000075,加购,2025-12-23 06:08:35.774455,0
B00003745,U000596,P001658,浏览,2026-02-06 20:28:35.774455,11
B00003746,U003911,P000553,浏览,2026-01-10 06:41:35.774455,411
B00003747,U003497,P000505,浏览,2026-01-03 15:33:35.774455,277
B00003748,U003120,P001363,浏览,2025-12-18 17:30:35.774455,476
B00003749,U003801,P000882,收藏,2026-01-08 02:14:35.774455,0
B00003750,U002637,P000573,点击,2025-12-09 22:09:35.774455,319
B00003751,U003071,P001159,浏览,2026-01-21 00:02:35.774455,10
B00003752,U002824,P000949,收藏,2025-12-28 04:59:35.774455,0
B00003753,U001493,P001501,点击,2026-01-04 02:04:35.774455,353
B00003754,U003317,P001002,浏览,2026-01-11 11:23:35.774455,384
B00003755,U003903,P000614,点击,2025-12-14 15:58:35.774455,21
B00003756,U002310,P000053,点击,2025-12-08 03:41:35.774455,234
B00003757,U004938,P000228,浏览,2025-12-06 00:19:35.774455,492
B00003758,U004585,P001889,点击,2026-02-08 19:00:35.774455,328
B00003759,U003861,P000100,加购,2026-02-22 01:49:35.774455,0
B00003760,U003214,P000922,浏览,2026-01-16 12:19:35.774455,17
B00003761,U003297,P001501,浏览,2026-02-09 22:06:35.774455,132
B00003762,U003593,P000829,收藏,2025-12-08 22:48:35.774455,0
B00003763,U001524,P001373,浏览,2025-12-21 02:17:35.774455,424
B00003764,U003556,P001059,收藏,2026-02-10 15:31:35.774455,0
B00003765,U004260,P000259,浏览,2026-02-15 21:28:35.774455,5
B00003766,U000975,P001390,加购,2026-02-18 04:34:35.774455,0
B00003767,U001671,P001989,加购,2026-01-19 21:49:35.774455,0
B00003768,U004230,P001505,浏览,2026-01-20 06:47:35.774455,335
B00003769,U004806,P000320,加购,2026-01-16 14:20:35.774455,0
B00003770,U003895,P000139,浏览,2025-12-23 02:09:35.774455,378
B00003771,U002804,P001926,点击,2026-01-28 07:38:35.774455,506
B00003772,U001532,P000130,点击,2026-02-27 22:30:35.774455,49
B00003773,U003817,P001997,浏览,2026-01-11 05:09:35.774455,289
B00003774,U002213,P000961,点击,2026-01-14 13:19:35.774455,496
B00003775,U004657,P000987,浏览,2025-12-26 00:50:35.774455,525
B00003776,U004080,P000808,浏览,2026-01-09 07:13:35.774455,461
B00003777,U000582,P001407,收藏,2026-01-26 04:10:35.774455,0
B00003778,U003558,P000618,浏览,2025-12-20 07:39:35.774455,69
B00003779,U003530,P000911,浏览,2026-01-25 20:12:35.774455,140
B00003780,U002383,P000099,浏览,2026-02-08 09:42:35.774455,242
B00003781,U002685,P001438,收藏,2026-01-20 08:54:35.774455,0
B00003782,U000231,P000774,浏览,2026-03-01 13:44:35.774455,496
B00003783,U001884,P000866,浏览,2026-01-22 21:37:35.774455,185
B00003784,U004099,P000021,浏览,2026-01-12 15:16:35.774455,574
B00003785,U001912,P001760,点击,2026-01-24 00:24:35.774455,485
B00003786,U000685,P001465,收藏,2026-01-04 16:36:35.774455,0
B00003787,U004177,P001719,点击,2025-12-19 23:14:35.774455,247
B00003788,U001956,P000852,点击,2026-01-30 04:11:35.774455,375
B00003789,U001299,P001379,点击,2025-12-17 17:09:35.774455,505
B00003790,U004484,P000703,点击,2026-01-08 20:31:35.774455,415
B00003791,U004923,P001929,浏览,2025-12-14 03:57:35.774455,536
B00003792,U001369,P000308,点击,2026-01-19 18:02:35.774455,371
B00003793,U002267,P001829,收藏,2025-12-06 10:24:35.774455,0
B00003794,U000652,P001222,收藏,2026-01-23 16:35:35.774455,0
B00003795,U002111,P000458,浏览,2025-12-07 11:01:35.774455,449
B00003796,U003099,P000757,浏览,2026-01-04 23:38:35.774455,264
B00003797,U002756,P000521,浏览,2026-02-11 11:16:35.774455,160
B00003798,U003736,P001505,加购,2026-02-19 17:05:35.774455,0
B00003799,U004049,P000635,点击,2026-02-13 08:12:35.774455,428
B00003800,U001178,P001936,浏览,2025-12-09 16:11:35.774455,360
B00003801,U002258,P001056,加购,2026-01-26 15:33:35.774455,0
B00003802,U001043,P001382,浏览,2026-01-24 03:20:35.774455,222
B00003803,U002557,P001136,浏览,2025-12-28 02:44:35.774455,598
B00003804,U003685,P000724,点击,2025-12-24 03:50:35.774455,67
B00003805,U002936,P001283,点击,2026-01-22 03:13:35.774455,325
B00003806,U001624,P000910,点击,2026-01-20 13:12:35.774455,295
B00003807,U002085,P000277,收藏,2025-12-11 09:23:35.774455,0
B00003808,U002455,P000328,点击,2026-01-26 11:50:35.774455,487
B00003809,U002472,P000116,点击,2026-01-31 12:51:35.774455,88
B00003810,U004779,P001262,点击,2026-02-05 12:53:35.774455,513
B00003811,U002386,P001711,收藏,2026-02-01 19:48:35.774455,0
B00003812,U001295,P001557,浏览,2026-01-25 03:31:35.774455,454
B00003813,U004069,P001322,点击,2026-01-14 03:39:35.774455,264
B00003814,U000919,P000864,点击,2025-12-18 04:23:35.774455,103
B00003815,U004748,P001681,点击,2025-12-18 14:45:35.774455,437
B00003816,U001604,P000552,浏览,2025-12-05 14:21:35.774455,543
B00003817,U002996,P001082,浏览,2025-12-21 08:20:35.774455,437
B00003818,U003387,P001139,收藏,2026-02-05 03:42:35.774455,0
B00003819,U001082,P000388,浏览,2026-01-30 09:22:35.774455,504
B00003820,U000376,P001578,加购,2026-03-03 05:50:35.774455,0
B00003821,U001409,P001879,浏览,2025-12-09 00:54:35.774455,294
B00003822,U002104,P000313,浏览,2025-12-24 17:29:35.774455,289
B00003823,U000017,P000548,浏览,2026-02-05 21:01:35.774455,543
B00003824,U000433,P000253,浏览,2026-01-22 06:12:35.774455,583
B00003825,U004051,P001076,加购,2026-02-17 02:52:35.774455,0
B00003826,U000237,P000918,浏览,2026-01-02 22:39:35.774455,408
B00003827,U000307,P001881,浏览,2026-02-06 03:56:35.774455,126
B00003828,U004529,P001476,浏览,2025-12-27 01:49:35.774455,349
B00003829,U000024,P000522,收藏,2025-12-29 03:44:35.774455,0
B00003830,U003310,P000152,浏览,2026-01-30 19:23:35.774455,110
B00003831,U001014,P001955,收藏,2026-02-13 19:38:35.774455,0
B00003832,U000681,P001906,浏览,2025-12-22 08:30:35.774455,447
B00003833,U001849,P001870,浏览,2026-02-26 00:27:35.774455,19
B00003834,U001516,P001684,浏览,2026-02-19 06:50:35.774455,22
B00003835,U000952,P001390,浏览,2026-02-28 07:18:35.774455,574
B00003836,U000415,P001533,浏览,2026-01-26 06:16:35.774455,17
B00003837,U004849,P000052,浏览,2026-02-09 12:58:35.774455,265
B00003838,U001424,P001783,收藏,2025-12-05 09:15:35.774455,0
B00003839,U004512,P001294,点击,2026-01-21 06:47:35.774455,295
B00003840,U004972,P000935,浏览,2025-12-21 17:44:35.774455,213
B00003841,U004986,P000585,浏览,2026-02-17 21:23:35.774455,377
B00003842,U004773,P000250,点击,2026-03-04 21:19:35.774455,553
B00003843,U002448,P001698,点击,2026-01-29 04:11:35.774455,238
B00003844,U002189,P000596,点击,2026-01-26 09:39:35.774455,356
B00003845,U003192,P000835,浏览,2026-02-25 17:52:35.774455,113
B00003846,U000450,P001484,浏览,2025-12-17 15:02:35.774455,6
B00003847,U002936,P000499,浏览,2026-02-27 22:29:35.774455,53
B00003848,U003177,P000112,浏览,2026-01-19 19:30:35.774455,431
B00003849,U004946,P001127,浏览,2026-02-19 15:52:35.774455,487
B00003850,U000092,P001036,浏览,2026-01-05 11:44:35.774455,39
B00003851,U004517,P000810,加购,2026-01-14 11:05:35.774455,0
B00003852,U002600,P000470,浏览,2025-12-05 03:13:35.774455,462
B00003853,U002952,P000739,点击,2026-02-09 12:01:35.774455,447
B00003854,U003126,P001256,点击,2026-01-21 01:55:35.774455,30
B00003855,U003719,P000927,浏览,2026-01-04 22:03:35.774455,257
B00003856,U001538,P000504,加购,2026-01-09 19:39:35.774455,0
B00003857,U003169,P001479,收藏,2025-12-22 03:25:35.774455,0
B00003858,U001896,P001673,浏览,2026-02-25 13:53:35.774455,276
B00003859,U000185,P000894,浏览,2026-01-18 05:19:35.774455,380
B00003860,U001457,P001587,浏览,2026-02-09 13:54:35.774455,232
B00003861,U001495,P001061,浏览,2026-01-23 10:14:35.774455,24
B00003862,U001149,P001174,浏览,2026-02-05 20:34:35.774455,37
B00003863,U003406,P000137,浏览,2026-02-05 05:03:35.774455,474
B00003864,U001288,P000464,点击,2026-01-17 20:42:35.774455,198
B00003865,U004948,P001140,浏览,2026-02-07 12:42:35.774455,292
B00003866,U002239,P001984,浏览,2026-02-10 15:45:35.774455,94
B00003867,U001874,P001599,浏览,2026-01-12 16:39:35.774455,373
B00003868,U001751,P001365,点击,2025-12-09 23:30:35.774455,163
B00003869,U001245,P000329,加购,2026-03-01 15:26:35.774455,0
B00003870,U002247,P001420,加购,2026-01-25 08:20:35.774455,0
B00003871,U000174,P001819,浏览,2026-02-10 14:12:35.774455,496
B00003872,U004313,P001140,浏览,2026-02-07 02:32:35.774455,287
B00003873,U003278,P000815,加购,2026-03-03 13:24:35.774455,0
B00003874,U002022,P001010,浏览,2025-12-11 07:53:35.774455,162
B00003875,U001397,P000329,点击,2025-12-21 09:06:35.774455,92
B00003876,U000174,P000475,收藏,2025-12-07 00:47:35.774455,0
B00003877,U003395,P000796,浏览,2025-12-11 09:48:35.774455,149
B00003878,U002624,P000035,浏览,2025-12-26 22:36:35.774455,555
B00003879,U002889,P000363,浏览,2025-12-25 02:18:35.774455,129
B00003880,U002247,P000166,浏览,2025-12-04 23:41:35.774455,256
B00003881,U003079,P001632,浏览,2026-02-15 03:43:35.774455,210
B00003882,U003052,P000681,浏览,2026-01-29 09:50:35.774455,65
B00003883,U004730,P000835,浏览,2025-12-21 21:29:35.774455,308
B00003884,U001700,P000696,收藏,2025-12-12 19:57:35.774455,0
B00003885,U000963,P001673,浏览,2025-12-11 07:10:35.774455,251
B00003886,U003092,P000387,浏览,2026-01-28 20:09:35.774455,543
B00003887,U003785,P000563,浏览,2026-01-31 16:36:35.774455,61
B00003888,U001845,P001252,浏览,2026-01-26 15:45:35.774455,127
B00003889,U004694,P000589,浏览,2026-01-24 21:29:35.774455,566
B00003890,U003252,P000433,浏览,2026-02-04 04:48:35.774455,61
B00003891,U001751,P000226,加购,2026-01-18 21:28:35.774455,0
B00003892,U000893,P000990,浏览,2026-02-13 04:59:35.774455,558
B00003893,U000215,P001744,点击,2026-01-29 09:13:35.774455,508
B00003894,U003430,P000993,点击,2026-01-21 17:10:35.774455,365
B00003895,U004980,P001699,浏览,2026-01-20 22:43:35.774455,198
B00003896,U003645,P000016,加购,2026-02-13 16:26:35.774455,0
B00003897,U002616,P001192,收藏,2026-02-16 06:29:35.774455,0
B00003898,U000606,P000837,浏览,2025-12-16 15:38:35.774455,469
B00003899,U000552,P001032,浏览,2026-02-16 22:30:35.774455,309
B00003900,U004415,P001462,浏览,2026-01-22 10:02:35.774455,114
B00003901,U002514,P001697,浏览,2026-02-20 16:25:35.774455,183
B00003902,U004825,P001459,浏览,2026-03-04 15:37:35.774455,432
B00003903,U001178,P000734,收藏,2026-02-05 16:22:35.774455,0
B00003904,U004447,P001410,浏览,2026-01-12 08:10:35.774455,23
B00003905,U001484,P000166,加购,2026-02-24 22:54:35.774455,0
B00003906,U003312,P000312,浏览,2026-02-18 00:41:35.774455,30
B00003907,U004286,P001766,浏览,2026-01-10 08:15:35.774455,170
B00003908,U001546,P000532,浏览,2026-03-04 07:44:35.774455,438
B00003909,U001497,P001076,浏览,2026-01-10 17:49:35.774455,454
B00003910,U004783,P001929,浏览,2026-01-03 02:59:35.774455,277
B00003911,U000073,P000321,浏览,2026-01-20 12:23:35.774455,355
B00003912,U004037,P000578,点击,2026-02-26 17:21:35.774455,530
B00003913,U002227,P001012,收藏,2025-12-13 11:25:35.774455,0
B00003914,U001091,P000275,点击,2026-02-26 19:41:35.774455,400
B00003915,U001617,P001936,点击,2026-02-11 14:51:35.774455,80
B00003916,U004173,P000745,加购,2025-12-21 04:49:35.774455,0
B00003917,U004803,P000453,收藏,2026-01-31 07:28:35.774455,0
B00003918,U000988,P001888,收藏,2026-02-03 22:25:35.774455,0
B00003919,U002116,P001300,浏览,2026-01-29 23:40:35.774455,539
B00003920,U001592,P000875,浏览,2026-02-17 21:30:35.774455,588
B00003921,U000588,P001332,点击,2025-12-26 13:09:35.774455,268
B00003922,U000843,P001678,浏览,2026-02-25 03:47:35.774455,138
B00003923,U003650,P001658,浏览,2026-03-03 20:09:35.774455,35
B00003924,U003617,P001741,点击,2026-02-13 16:56:35.774455,397
B00003925,U001566,P001115,点击,2026-02-17 13:35:35.774455,159
B00003926,U003610,P000931,浏览,2026-01-17 21:10:35.774455,306
B00003927,U002930,P001465,收藏,2026-01-12 13:56:35.774455,0
B00003928,U000722,P001658,点击,2025-12-26 07:52:35.774455,553
B00003929,U001805,P001442,点击,2026-02-20 06:57:35.774455,552
B00003930,U004420,P000699,收藏,2025-12-14 00:07:35.774455,0
B00003931,U003195,P001616,浏览,2026-01-23 14:12:35.774455,472
B00003932,U000655,P000668,浏览,2026-02-20 02:48:35.774455,519
B00003933,U000145,P001963,浏览,2025-12-19 16:39:35.774455,137
B00003934,U001697,P001443,浏览,2026-01-31 21:14:35.774455,36
B00003935,U004240,P001423,点击,2026-01-18 02:04:35.774455,169
B00003936,U002712,P000259,收藏,2026-02-04 04:43:35.774455,0
B00003937,U000893,P000923,浏览,2026-01-08 17:48:35.774455,579
B00003938,U002565,P001663,收藏,2025-12-09 06:58:35.774455,0
B00003939,U004291,P000883,浏览,2026-02-15 12:06:35.774455,151
B00003940,U003555,P000004,点击,2026-02-25 17:29:35.774455,362
B00003941,U001661,P001237,点击,2026-01-24 03:36:35.774455,204
B00003942,U003547,P001430,点击,2025-12-21 00:17:35.774455,444
B00003943,U004914,P000069,点击,2026-01-15 09:50:35.774455,361
B00003944,U002777,P000873,浏览,2025-12-27 12:53:35.774455,330
B00003945,U003921,P001255,浏览,2026-02-01 05:52:35.774455,157
B00003946,U001137,P000791,浏览,2026-02-15 15:07:35.774455,163
B00003947,U001300,P000983,加购,2026-02-02 02:26:35.774455,0
B00003948,U002524,P000909,浏览,2026-01-07 03:49:35.774455,27
B00003949,U003250,P001596,浏览,2026-02-24 17:32:35.774455,326
B00003950,U001661,P000283,加购,2026-02-17 20:33:35.774455,0
B00003951,U001315,P000631,浏览,2026-02-27 19:05:35.774455,198
B00003952,U000434,P001330,收藏,2026-01-06 06:36:35.774455,0
B00003953,U004513,P001016,收藏,2026-02-03 00:16:35.774455,0
B00003954,U001859,P001999,点击,2025-12-07 05:12:35.774455,556
B00003955,U000711,P001292,加购,2025-12-17 20:56:35.774455,0
B00003956,U000138,P001162,浏览,2026-02-24 07:44:35.774455,298
B00003957,U003561,P000049,浏览,2026-02-27 07:20:35.774455,541
B00003958,U001754,P001766,浏览,2025-12-07 20:47:35.774455,68
B00003959,U002857,P001756,浏览,2025-12-15 15:00:35.774455,244
B00003960,U001185,P001899,浏览,2026-02-14 11:32:35.774455,13
B00003961,U000734,P001059,加购,2025-12-20 02:59:35.774455,0
B00003962,U001852,P000934,点击,2026-02-01 00:16:35.774455,183
B00003963,U001354,P000182,浏览,2026-02-11 03:18:35.774455,366
